data;hora;temp_inst;temp_max;temp_min;umid_inst;umid_max;umid_min;pressao;pressao_max;pressao_min;precipitacao;;;;;
01/01/2017;1;22.9;23.7;22.4;70;74;69;936.9;936.9;936.2;0.0;;;;;
01/01/2017;23;23.7;25.2;23.7;72;72;66;934.3;934.3;933.8;0.0;;;;;
01/01/2017;2;22.4;23.1;22.4;71;72;70;936.7;937.0;936.7;0.0;;;;;
01/01/2017;3;19.7;22.4;19.7;84;84;71;936.2;936.7;936.2;0.0;;;;;
01/01/2017;4;19.8;20.3;19.5;83;84;81;935.6;936.2;935.6;0.0;;;;;
01/01/2017;5;18.9;19.8;18.8;87;88;83;935.2;935.6;935.2;0.0;;;;;
01/01/2017;6;18.2;18.9;18.0;92;92;87;934.9;935.2;934.8;0.0;;;;;
01/01/2017;7;17.9;18.3;17.6;93;93;91;934.9;935.1;934.8;0.0;;;;;
01/01/2017;8;17.5;18.0;17.2;95;95;92;935.4;935.4;934.9;0.0;;;;;
01/01/2017;9;18.2;18.2;17.3;94;95;94;936.1;936.1;935.4;0.0;;;;;
01/01/2017;10;21.7;21.7;18.2;79;94;79;936.7;936.7;936.1;0.0;;;;;
01/01/2017;11;23.4;23.4;21.7;71;80;71;937.1;937.1;936.7;0.0;;;;;
01/01/2017;12;23.8;24.4;23.3;69;71;67;937.4;937.4;937.1;0.0;;;;;
01/01/2017;13;25.5;25.6;23.6;63;71;63;937.4;937.6;937.4;0.0;;;;;
01/01/2017;14;27.3;27.3;24.8;59;66;58;936.5;937.4;936.5;0.0;;;;;
01/01/2017;15;28.2;28.5;26.6;54;59;51;936.1;936.6;936.1;0.0;;;;;
01/01/2017;16;29.8;29.9;28.1;49;55;49;935.3;936.1;935.3;0.0;;;;;
01/01/2017;17;31.2;31.3;29.1;44;52;44;934.5;935.3;934.5;0.0;;;;;
01/01/2017;18;31.5;32.1;29.8;43;46;41;933.9;934.5;933.9;0.0;;;;;
01/01/2017;19;31.7;32.2;30.6;43;45;41;933.5;933.9;933.5;0.0;;;;;
01/01/2017;20;31.3;31.7;30.7;44;45;42;933.3;933.5;933.2;0.0;;;;;
01/01/2017;21;28.6;31.4;28.6;54;55;44;933.2;933.3;933.0;0.0;;;;;
02/01/2017;22;25.9;26.8;25.7;65;67;63;932.2;932.2;931.8;0.0;;;;;
02/01/2017;0;21.8;23.7;21.8;79;79;72;934.8;934.8;934.3;0.0;;;;;
02/01/2017;1;20.9;21.8;20.9;83;83;79;934.9;935.0;934.7;0.0;;;;;
02/01/2017;2;20.3;20.9;20.0;85;86;81;934.7;935.1;934.7;0.0;;;;;
02/01/2017;3;19.7;20.3;19.7;85;86;82;934.4;934.7;934.4;0.0;;;;;
02/01/2017;23;25.6;26.5;25.2;67;71;62;932.8;932.9;932.2;0.0;;;;;
02/01/2017;4;20.0;20.0;19.5;84;86;84;934.1;934.4;934.1;0.0;;;;;
02/01/2017;5;19.6;20.1;19.5;87;88;84;933.5;934.1;933.5;0.0;;;;;
02/01/2017;6;18.9;20.2;18.8;89;89;83;933.3;933.5;933.2;0.0;;;;;
02/01/2017;7;18.9;19.3;18.9;88;89;88;933.3;933.4;933.3;0.0;;;;;
02/01/2017;8;18.6;19.0;18.5;90;91;88;933.5;933.6;933.2;0.0;;;;;
02/01/2017;9;19.3;19.3;18.5;90;92;90;933.9;933.9;933.5;0.0;;;;;
02/01/2017;10;23.1;23.1;19.3;72;91;72;934.5;934.5;933.9;0.0;;;;;
02/01/2017;11;25.0;25.1;23.1;65;73;65;935.0;935.0;934.5;0.0;;;;;
02/01/2017;12;25.8;26.1;25.0;63;67;61;935.2;935.2;935.0;0.0;;;;;
02/01/2017;13;29.0;29.1;25.8;54;64;53;934.9;935.2;934.9;0.0;;;;;
02/01/2017;14;30.5;30.8;28.4;49;55;48;934.4;934.9;934.3;0.0;;;;;
02/01/2017;15;32.0;32.4;29.8;41;50;41;933.6;934.4;933.6;0.0;;;;;
02/01/2017;16;32.6;33.3;31.6;39;46;39;932.7;933.6;932.7;0.0;;;;;
02/01/2017;17;32.8;34.2;31.8;36;42;32;932.2;932.7;932.2;0.0;;;;;
02/01/2017;18;33.8;33.8;32.3;38;39;34;931.6;932.2;931.6;0.0;;;;;
02/01/2017;19;33.7;34.3;32.7;37;39;32;931.1;931.7;931.1;0.0;;;;;
02/01/2017;20;28.5;33.8;28.5;57;58;35;931.1;931.3;930.9;0.0;;;;;
02/01/2017;21;26.8;28.6;26.8;65;66;53;931.8;931.8;931.1;0.0;;;;;
03/01/2017;0;24.7;25.6;24.2;72;75;67;933.2;933.3;932.6;0.0;;;;;
03/01/2017;22;21.4;22.2;21.4;95;95;93;933.2;933.4;932.9;0.2;;;;;
03/01/2017;1;23.4;24.8;23.3;79;80;72;933.2;933.2;933.0;0.0;;;;;
03/01/2017;2;22.8;23.5;22.6;81;82;78;933.5;933.5;933.2;0.0;;;;;
03/01/2017;23;21.0;21.4;20.8;95;95;95;934.1;934.1;933.2;0.0;;;;;
03/01/2017;3;22.2;22.9;22.2;83;84;81;933.4;933.6;933.4;0.0;;;;;
03/01/2017;4;21.2;22.6;21.2;87;87;81;933.2;933.4;933.0;0.0;;;;;
03/01/2017;5;21.9;22.9;21.2;81;87;76;933.0;933.5;933.0;0.0;;;;;
03/01/2017;6;20.8;22.0;20.8;87;87;81;933.1;933.1;933.0;0.0;;;;;
03/01/2017;7;20.3;20.9;20.2;88;89;87;933.4;933.4;933.1;0.0;;;;;
03/01/2017;8;20.4;20.5;20.2;90;90;88;933.9;933.9;933.4;0.0;;;;;
03/01/2017;9;21.3;21.3;20.4;88;90;87;934.6;934.6;933.9;0.0;;;;;
03/01/2017;10;23.2;23.2;21.3;80;88;80;935.1;935.1;934.6;0.0;;;;;
03/01/2017;11;26.7;26.7;23.2;67;81;66;935.1;935.1;935.0;0.0;;;;;
03/01/2017;12;28.2;29.4;26.1;58;69;55;935.3;935.4;935.1;0.0;;;;;
03/01/2017;13;30.6;30.7;27.9;53;60;50;935.1;935.3;935.0;0.0;;;;;
03/01/2017;14;31.8;32.2;29.7;46;54;46;934.9;935.1;934.9;0.0;;;;;
03/01/2017;15;30.7;32.2;30.5;51;52;44;934.2;934.9;934.2;0.0;;;;;
03/01/2017;16;30.9;32.7;30.3;49;52;43;933.5;934.3;933.5;0.0;;;;;
03/01/2017;17;23.7;30.9;23.7;79;79;49;933.2;933.6;933.0;0.2;;;;;
03/01/2017;18;20.8;23.7;20.8;92;92;79;933.1;934.0;932.9;4.2;;;;;
03/01/2017;19;22.0;22.0;20.8;94;94;92;932.5;933.2;932.5;0.0;;;;;
03/01/2017;20;22.6;22.7;22.0;91;93;87;932.1;932.7;932.1;0.0;;;;;
03/01/2017;21;22.0;22.9;21.9;94;94;90;932.9;932.9;932.1;0.0;;;;;
04/01/2017;0;20.4;21.4;19.8;89;95;85;934.5;934.5;934.1;0.0;;;;;
04/01/2017;22;25.8;28.2;25.8;63;64;53;934.4;934.4;934.1;0.0;;;;;
04/01/2017;1;19.6;20.4;19.4;94;95;89;935.5;935.5;934.5;0.0;;;;;
04/01/2017;2;19.2;19.6;19.1;94;95;94;935.6;935.7;935.5;0.0;;;;;
04/01/2017;23;25.3;26.0;25.2;65;65;62;934.9;934.9;934.4;0.0;;;;;
04/01/2017;3;19.1;20.6;19.0;94;95;86;935.2;935.6;935.1;0.0;;;;;
04/01/2017;4;18.6;19.2;18.5;95;95;94;934.9;935.2;934.9;0.0;;;;;
04/01/2017;5;18.3;18.7;18.3;96;96;95;935.0;935.0;934.7;0.0;;;;;
04/01/2017;6;18.3;18.7;18.3;96;96;96;935.0;935.1;935.0;0.0;;;;;
04/01/2017;7;18.0;18.4;18.0;96;96;96;935.1;935.2;934.9;0.0;;;;;
04/01/2017;8;17.8;18.1;17.7;96;96;96;935.3;935.4;935.1;0.0;;;;;
04/01/2017;9;18.0;18.0;17.6;96;96;96;935.6;935.6;935.3;0.0;;;;;
04/01/2017;10;19.4;19.4;18.0;96;96;96;936.6;936.6;935.6;0.0;;;;;
04/01/2017;11;23.1;23.1;19.4;82;96;81;936.9;936.9;936.6;0.0;;;;;
04/01/2017;12;24.3;24.4;23.0;74;82;74;937.1;937.1;936.9;0.0;;;;;
04/01/2017;13;25.6;26.4;24.1;64;76;62;937.3;937.4;937.1;0.0;;;;;
04/01/2017;14;27.0;27.4;25.4;62;67;59;937.1;937.3;937.1;0.2;;;;;
04/01/2017;15;28.3;29.1;26.3;54;65;53;936.6;937.2;936.6;0.0;;;;;
04/01/2017;16;29.2;29.8;28.2;50;56;49;936.0;936.6;936.0;0.0;;;;;
04/01/2017;17;30.2;30.9;29.1;48;53;47;935.4;936.0;935.4;0.0;;;;;
04/01/2017;18;30.1;31.6;29.7;47;52;45;934.5;935.5;934.5;0.0;;;;;
04/01/2017;19;30.8;31.4;30.1;44;48;43;934.2;934.5;934.2;0.0;;;;;
04/01/2017;20;29.9;31.3;29.1;49;50;44;934.0;934.3;934.0;0.0;;;;;
04/01/2017;21;28.2;30.0;28.2;53;53;47;934.1;934.2;934.0;0.0;;;;;
05/01/2017;0;25.1;25.7;24.9;66;67;63;935.5;935.5;934.9;0.0;;;;;
05/01/2017;22;24.8;27.6;24.7;69;71;57;935.1;935.3;935.0;0.0;;;;;
05/01/2017;1;24.4;25.1;23.5;68;72;65;936.0;936.0;935.5;0.0;;;;;
05/01/2017;2;22.6;24.4;22.6;75;76;68;936.1;936.2;935.9;0.0;;;;;
05/01/2017;3;21.3;22.6;21.2;82;84;75;936.3;936.3;935.9;0.0;;;;;
05/01/2017;23;23.8;24.9;23.6;74;76;69;935.8;935.8;935.1;0.0;;;;;
05/01/2017;4;20.0;21.3;19.9;87;88;82;935.9;936.3;935.8;0.0;;;;;
05/01/2017;5;19.3;19.9;19.3;90;90;87;935.8;936.0;935.8;0.0;;;;;
05/01/2017;6;20.1;20.1;19.1;86;92;86;935.8;935.9;935.7;0.0;;;;;
05/01/2017;7;19.1;20.5;19.0;90;90;82;936.1;936.1;935.8;0.0;;;;;
05/01/2017;8;18.7;19.4;18.7;92;92;88;936.3;936.3;936.0;0.0;;;;;
05/01/2017;9;19.5;19.6;18.7;91;93;90;937.0;937.0;936.3;0.0;;;;;
05/01/2017;10;21.6;21.6;19.5;85;91;85;937.5;937.5;937.0;0.0;;;;;
05/01/2017;11;24.1;24.1;21.6;73;85;72;937.7;937.8;937.5;0.0;;;;;
05/01/2017;12;24.6;25.4;24.1;68;73;66;938.1;938.1;937.7;0.0;;;;;
05/01/2017;13;26.4;26.7;24.3;63;71;62;938.0;938.2;938.0;0.0;;;;;
05/01/2017;14;27.2;27.8;25.4;58;67;57;937.7;938.1;937.7;0.0;;;;;
05/01/2017;15;28.2;28.9;26.3;55;63;54;937.3;937.7;937.3;0.0;;;;;
05/01/2017;16;28.5;29.4;27.5;52;58;51;936.4;937.3;936.4;0.0;;;;;
05/01/2017;17;29.9;30.4;28.4;50;54;48;935.4;936.4;935.4;0.0;;;;;
05/01/2017;18;30.9;31.7;29.5;48;52;46;935.1;935.4;934.9;0.0;;;;;
05/01/2017;19;30.5;31.2;30.2;48;48;45;934.3;935.1;934.3;0.0;;;;;
05/01/2017;20;30.4;30.7;29.8;47;49;46;934.4;934.4;934.1;0.0;;;;;
05/01/2017;21;27.6;30.4;27.6;57;57;45;935.3;935.3;934.4;0.0;;;;;
06/01/2017;22;23.9;25.8;23.8;83;83;74;934.5;934.5;934.2;0.0;;;;;
06/01/2017;0;22.6;24.0;22.5;80;81;73;936.0;936.1;935.6;0.0;;;;;
06/01/2017;1;22.0;22.8;22.0;83;84;80;936.4;936.4;936.0;0.0;;;;;
06/01/2017;2;21.2;22.0;21.1;86;87;83;936.3;936.6;936.2;0.0;;;;;
06/01/2017;23;23.0;23.9;23.0;86;86;83;935.4;935.4;934.5;0.0;;;;;
06/01/2017;3;20.8;21.2;20.5;90;91;86;936.0;936.3;936.0;0.0;;;;;
06/01/2017;4;20.0;20.9;19.9;92;93;89;935.7;936.0;935.7;0.0;;;;;
06/01/2017;5;19.7;20.0;19.7;93;93;92;935.2;935.7;935.2;0.0;;;;;
06/01/2017;6;19.3;19.9;19.3;95;95;93;935.3;935.3;935.1;0.0;;;;;
06/01/2017;7;19.1;19.4;19.1;95;95;95;935.4;935.5;935.3;0.0;;;;;
06/01/2017;8;18.9;19.1;18.8;96;96;95;935.7;935.7;935.4;0.0;;;;;
06/01/2017;9;19.2;19.2;18.8;96;96;96;936.5;936.5;935.7;0.0;;;;;
06/01/2017;10;22.4;22.5;19.2;84;96;84;937.0;937.0;936.5;0.0;;;;;
06/01/2017;11;23.8;24.0;22.4;77;84;77;937.3;937.4;937.0;0.0;;;;;
06/01/2017;12;24.6;24.8;23.6;74;79;73;937.4;937.5;937.3;0.0;;;;;
06/01/2017;13;26.5;26.6;24.6;69;75;67;937.2;937.5;937.2;0.0;;;;;
06/01/2017;14;26.9;27.7;25.7;63;69;61;936.9;937.2;936.9;0.0;;;;;
06/01/2017;15;28.8;29.1;26.9;58;64;56;936.2;936.9;936.2;0.0;;;;;
06/01/2017;16;30.3;30.6;28.2;52;59;52;935.5;936.2;935.5;0.0;;;;;
06/01/2017;17;30.7;30.9;28.7;51;57;50;934.5;935.5;934.5;0.0;;;;;
06/01/2017;18;29.7;31.8;29.7;52;53;47;934.0;934.5;933.7;0.0;;;;;
06/01/2017;19;27.9;29.7;27.9;61;62;52;933.7;934.4;933.7;0.0;;;;;
06/01/2017;20;27.8;28.1;27.6;65;67;61;933.7;933.9;933.6;0.0;;;;;
06/01/2017;21;25.8;27.8;25.8;74;75;65;934.3;934.3;933.7;0.0;;;;;
07/01/2017;0;22.3;23.1;22.3;88;89;86;935.9;935.9;935.3;0.0;;;;;
07/01/2017;22;25.1;27.3;24.8;65;68;57;934.8;934.8;934.2;0.0;;;;;
07/01/2017;1;22.4;22.7;22.1;89;90;88;936.6;936.7;935.9;0.0;;;;;
07/01/2017;2;22.4;22.5;22.2;90;90;88;937.3;937.3;936.6;0.0;;;;;
07/01/2017;3;20.3;23.3;19.8;94;94;74;937.4;937.6;937.2;3.6;;;;;
07/01/2017;23;24.0;25.3;24.0;71;71;64;935.7;935.7;934.8;0.0;;;;;
07/01/2017;4;20.3;20.5;20.2;94;95;94;936.3;937.4;936.3;0.4;;;;;
07/01/2017;5;20.0;20.3;20.0;95;95;94;935.2;936.3;935.2;0.0;;;;;
07/01/2017;6;19.6;20.0;19.4;96;96;95;934.8;935.2;934.7;0.0;;;;;
07/01/2017;7;19.0;19.6;19.0;96;96;96;935.4;935.4;934.7;0.0;;;;;
07/01/2017;8;19.0;19.1;18.8;96;96;96;936.0;936.0;935.4;0.0;;;;;
07/01/2017;9;19.6;19.7;19.0;96;96;96;936.4;936.4;936.0;0.0;;;;;
07/01/2017;10;20.2;20.2;19.5;96;96;96;937.1;937.1;936.4;0.0;;;;;
07/01/2017;11;23.1;23.1;20.2;86;96;85;937.5;937.5;937.1;0.0;;;;;
07/01/2017;12;23.7;25.1;23.0;77;89;73;938.0;938.0;937.5;0.0;;;;;
07/01/2017;13;25.0;26.1;23.6;72;78;68;938.2;938.3;938.0;0.0;;;;;
07/01/2017;14;26.0;27.3;25.0;69;72;61;937.9;938.3;937.9;0.2;;;;;
07/01/2017;15;27.4;28.4;26.0;60;69;57;937.1;937.9;937.1;0.0;;;;;
07/01/2017;16;28.3;28.9;27.3;56;62;54;936.5;937.1;936.5;0.0;;;;;
07/01/2017;17;29.2;29.6;27.6;54;60;53;935.8;936.6;935.8;0.0;;;;;
07/01/2017;18;29.3;30.3;28.0;51;56;50;934.7;935.8;934.7;0.0;;;;;
07/01/2017;19;30.0;30.2;29.0;49;53;49;934.0;934.7;934.0;0.0;;;;;
07/01/2017;20;28.8;30.1;28.3;52;55;48;933.9;934.0;933.8;0.0;;;;;
07/01/2017;21;27.3;28.8;27.2;58;58;52;934.2;934.2;933.9;0.0;;;;;
08/01/2017;12;24.8;24.9;23.3;59;67;59;936.4;936.5;936.3;0.0;;;;;
08/01/2017;13;26.7;27.2;24.7;53;60;53;936.2;936.4;936.1;0.0;;;;;
08/01/2017;21;26.9;29.4;26.9;54;55;45;932.6;932.6;931.9;0.0;;;;;
08/01/2017;14;27.6;27.8;26.3;50;55;49;935.7;936.2;935.7;0.0;;;;;
08/01/2017;15;27.9;28.7;26.8;48;54;47;935.0;935.7;935.0;0.0;;;;;
08/01/2017;0;22.5;24.1;22.5;77;77;69;935.9;936.0;935.7;0.0;;;;;
08/01/2017;16;28.7;29.7;27.9;43;50;40;934.3;935.0;934.3;0.0;;;;;
08/01/2017;1;21.1;22.6;21.0;85;85;76;936.8;936.8;935.9;0.0;;;;;
08/01/2017;2;20.5;21.1;20.4;86;87;84;936.6;937.0;936.5;0.0;;;;;
08/01/2017;3;19.8;20.5;19.8;91;92;86;936.5;936.7;936.5;0.0;;;;;
08/01/2017;17;29.5;30.4;28.7;41;45;39;933.6;934.3;933.6;0.0;;;;;
08/01/2017;4;20.4;20.4;19.8;90;92;90;936.0;936.5;936.0;0.0;;;;;
08/01/2017;22;24.4;26.9;24.4;62;62;53;933.3;933.3;932.6;0.0;;;;;
08/01/2017;5;20.9;21.1;20.1;85;92;84;935.7;936.1;935.7;0.0;;;;;
08/01/2017;6;20.0;20.8;20.0;88;88;84;935.3;935.7;935.3;0.0;;;;;
08/01/2017;18;29.0;30.6;28.8;47;47;39;932.6;933.6;932.6;0.0;;;;;
08/01/2017;7;20.0;20.0;19.2;88;91;88;935.0;935.3;935.0;0.0;;;;;
08/01/2017;8;19.5;20.3;19.4;84;88;82;935.3;935.3;934.9;0.0;;;;;
08/01/2017;9;20.7;20.9;19.3;77;85;76;936.1;936.1;935.3;0.0;;;;;
08/01/2017;19;29.5;29.5;28.7;46;48;44;932.3;932.6;932.3;0.0;;;;;
08/01/2017;23;22.4;24.4;22.4;73;73;62;933.8;933.8;933.3;0.0;;;;;
08/01/2017;10;21.8;21.8;20.4;76;79;75;936.5;936.5;936.1;0.0;;;;;
08/01/2017;11;23.4;23.4;21.8;67;76;66;936.4;936.5;936.3;0.0;;;;;
08/01/2017;20;29.0;30.4;28.6;46;47;43;931.9;932.3;931.9;0.0;;;;;
09/01/2017;0;21.9;22.5;21.8;73;76;72;934.2;934.2;933.8;0.0;;;;;
09/01/2017;22;23.8;26.5;23.8;70;70;55;932.6;932.6;932.2;0.0;;;;;
09/01/2017;23;22.5;23.8;22.5;73;74;68;932.7;932.8;932.5;0.0;;;;;
09/01/2017;2;21.2;21.8;21.2;82;83;76;934.4;934.5;934.4;0.0;;;;;
09/01/2017;3;20.5;21.2;20.5;83;84;78;933.8;934.4;933.8;0.0;;;;;
09/01/2017;4;20.6;20.9;20.2;84;85;79;933.5;933.8;933.5;0.0;;;;;
09/01/2017;5;21.4;21.7;20.5;78;84;76;933.1;933.5;933.1;0.0;;;;;
09/01/2017;6;21.9;22.1;20.9;72;81;72;933.2;933.2;933.0;0.0;;;;;
09/01/2017;7;22.1;22.5;21.6;73;75;70;933.8;933.8;933.2;0.0;;;;;
09/01/2017;8;22.1;22.2;21.8;73;74;73;934.1;934.2;933.8;0.0;;;;;
09/01/2017;9;22.4;22.4;22.1;73;74;73;934.5;934.5;934.0;0.0;;;;;
09/01/2017;10;22.5;22.5;22.3;74;75;73;935.2;935.2;934.5;0.0;;;;;
09/01/2017;11;22.9;22.9;22.5;73;75;72;935.4;935.4;935.0;0.0;;;;;
09/01/2017;12;23.7;23.9;22.9;69;73;68;935.7;935.8;935.4;0.0;;;;;
09/01/2017;13;25.0;25.2;23.7;64;70;63;935.8;936.0;935.7;0.0;;;;;
09/01/2017;14;26.8;26.9;25.0;57;64;57;935.3;935.8;935.3;0.0;;;;;
09/01/2017;15;27.8;27.9;26.3;54;58;52;934.5;935.3;934.5;0.0;;;;;
09/01/2017;16;28.8;29.3;27.1;50;55;48;933.9;934.6;933.9;0.0;;;;;
09/01/2017;17;28.8;30.2;27.8;49;52;46;933.0;934.0;933.0;0.0;;;;;
09/01/2017;18;29.4;29.4;27.8;48;52;48;931.9;933.0;931.9;0.0;;;;;
09/01/2017;19;30.2;30.4;28.9;46;50;46;931.3;931.9;931.3;0.0;;;;;
09/01/2017;20;28.3;30.3;28.3;51;51;44;931.6;931.7;931.1;0.0;;;;;
09/01/2017;21;26.6;28.3;26.5;56;56;50;932.2;932.2;931.6;0.0;;;;;
09/01/2017;1;21.8;22.0;21.8;77;79;73;934.4;934.6;934.2;0.0;;;;;
10/01/2017;22;21.0;21.0;20.6;95;95;93;931.6;931.7;931.1;0.0;;;;;
10/01/2017;0;21.7;22.9;21.7;77;78;70;933.2;933.2;932.7;0.0;;;;;
10/01/2017;1;21.0;22.2;21.0;80;80;73;933.5;933.6;933.1;0.0;;;;;
10/01/2017;2;20.4;21.0;20.3;83;84;80;933.5;933.6;933.4;0.0;;;;;
10/01/2017;3;20.0;20.4;19.8;87;88;83;933.2;933.6;933.2;0.0;;;;;
10/01/2017;4;19.5;20.0;19.4;89;89;86;932.5;933.2;932.5;0.0;;;;;
10/01/2017;5;19.2;19.7;19.2;91;91;89;931.9;932.5;931.9;0.0;;;;;
10/01/2017;6;19.7;19.8;19.1;91;93;90;931.6;931.9;931.6;0.0;;;;;
10/01/2017;7;19.0;19.9;19.0;93;93;91;931.5;931.6;931.5;0.0;;;;;
10/01/2017;8;19.0;19.2;18.8;93;94;93;932.0;932.0;931.5;0.0;;;;;
10/01/2017;9;20.1;20.1;19.0;90;94;90;932.8;932.8;931.9;0.0;;;;;
10/01/2017;10;22.0;22.0;20.1;77;90;76;933.1;933.1;932.8;0.0;;;;;
10/01/2017;11;23.9;23.9;22.0;68;77;68;933.4;933.4;933.0;0.0;;;;;
10/01/2017;12;25.0;25.2;23.7;65;68;64;933.6;933.7;933.4;0.0;;;;;
10/01/2017;13;27.2;27.2;25.0;59;65;59;933.5;933.8;933.4;0.0;;;;;
10/01/2017;14;27.0;27.3;26.4;58;59;56;933.0;933.5;933.0;0.0;;;;;
10/01/2017;15;29.2;29.5;27.1;51;58;50;932.4;933.0;932.4;0.0;;;;;
10/01/2017;16;31.0;31.0;29.1;46;52;46;931.7;932.4;931.7;0.0;;;;;
10/01/2017;17;31.7;31.8;30.2;44;49;44;930.9;931.7;930.9;0.0;;;;;
10/01/2017;18;31.1;31.7;30.1;46;49;44;930.1;930.9;930.1;0.0;;;;;
10/01/2017;19;27.6;32.2;27.6;54;54;43;930.4;930.4;929.8;0.0;;;;;
10/01/2017;20;20.8;27.6;20.6;90;91;54;931.3;931.3;930.3;3.0;;;;;
10/01/2017;21;20.6;21.3;20.6;93;93;89;931.4;931.5;931.1;0.0;;;;;
10/01/2017;23;21.0;21.1;20.7;94;95;94;932.5;932.5;931.6;0.0;;;;;
11/01/2017;22;22.8;23.6;22.5;82;85;76;932.0;932.1;931.0;0.0;;;;;
11/01/2017;23;23.1;23.5;22.8;79;82;74;933.1;933.1;932.0;0.0;;;;;
11/01/2017;4;20.1;20.5;20.1;92;94;91;932.8;933.7;932.8;0.0;;;;;
11/01/2017;3;20.3;20.3;19.9;94;95;94;933.7;933.8;933.6;0.0;;;;;
11/01/2017;1;20.2;21.5;20.2;94;94;85;934.1;934.1;933.5;0.0;;;;;
11/01/2017;2;20.0;20.3;20.0;95;95;94;933.7;934.1;933.7;0.0;;;;;
11/01/2017;0;21.4;21.7;20.7;87;95;86;933.5;933.5;932.5;0.0;;;;;
11/01/2017;6;19.1;19.5;19.0;96;96;95;931.6;932.1;931.6;0.0;;;;;
11/01/2017;7;19.3;19.4;18.9;96;96;96;932.0;932.0;931.6;0.0;;;;;
11/01/2017;8;18.9;19.3;18.9;96;96;96;932.6;932.6;932.0;0.0;;;;;
11/01/2017;5;19.5;20.1;19.3;95;95;92;932.1;932.8;932.1;0.0;;;;;
11/01/2017;10;20.8;20.8;19.3;94;96;94;933.8;933.8;933.2;0.0;;;;;
11/01/2017;9;19.3;19.7;18.8;95;96;95;933.2;933.2;932.6;0.0;;;;;
11/01/2017;11;23.6;23.7;20.6;78;94;76;934.3;934.3;933.8;0.0;;;;;
11/01/2017;12;24.8;25.3;23.4;73;80;71;934.4;934.5;934.3;0.0;;;;;
11/01/2017;13;25.6;26.4;24.8;70;74;67;934.6;934.7;934.4;0.0;;;;;
11/01/2017;14;26.6;27.1;25.4;66;71;65;934.2;934.7;934.2;0.0;;;;;
11/01/2017;15;28.2;28.6;26.5;58;67;58;933.7;934.3;933.7;0.0;;;;;
11/01/2017;16;30.3;30.9;28.1;52;60;52;932.9;933.7;932.8;0.0;;;;;
11/01/2017;17;29.3;31.1;29.3;55;57;51;931.9;932.9;931.9;0.0;;;;;
11/01/2017;18;28.8;29.3;28.6;59;60;55;931.4;931.9;931.4;0.0;;;;;
11/01/2017;19;28.9;30.0;28.7;57;61;55;930.8;931.4;930.7;0.0;;;;;
11/01/2017;20;26.2;30.0;26.2;54;62;52;931.3;931.3;930.6;0.0;;;;;
11/01/2017;21;23.6;26.2;23.5;76;77;54;931.0;931.3;931.0;0.0;;;;;
12/01/2017;2;19.6;20.2;19.6;94;95;94;933.3;934.3;933.3;3.0;;;;;
12/01/2017;1;20.2;20.5;20.2;95;95;94;934.3;935.0;934.3;5.2;;;;;
12/01/2017;0;20.3;23.3;20.3;94;94;77;935.0;935.0;933.1;14.6;;;;;
12/01/2017;3;19.6;19.7;19.5;95;95;94;932.9;933.3;932.8;0.0;;;;;
12/01/2017;4;20.0;20.0;19.6;96;96;95;933.6;933.6;932.8;0.0;;;;;
12/01/2017;5;19.5;20.0;19.5;95;96;94;933.8;933.9;933.6;0.0;;;;;
12/01/2017;6;19.2;19.5;19.1;96;96;95;933.6;933.9;933.6;0.0;;;;;
12/01/2017;7;18.9;19.2;18.9;96;96;96;933.7;933.8;933.5;0.0;;;;;
12/01/2017;8;19.2;19.2;18.8;96;96;96;933.6;933.7;933.3;0.0;;;;;
12/01/2017;9;19.4;19.4;19.2;96;96;96;933.7;933.7;933.4;0.0;;;;;
12/01/2017;11;23.2;23.2;21.0;86;93;83;934.4;934.4;934.0;0.0;;;;;
12/01/2017;10;21.0;21.0;19.4;93;96;93;934.0;934.0;933.7;0.0;;;;;
12/01/2017;12;25.6;25.9;23.2;74;88;72;934.7;934.7;934.4;0.0;;;;;
12/01/2017;13;26.4;26.5;25.1;66;76;66;934.9;934.9;934.7;0.2;;;;;
12/01/2017;14;28.5;28.5;26.3;61;70;60;934.5;934.9;934.5;0.0;;;;;
12/01/2017;15;29.0;29.8;28.3;57;62;53;934.2;934.5;934.2;0.0;;;;;
12/01/2017;16;28.7;30.9;28.2;56;63;49;934.0;934.3;934.0;0.0;;;;;
12/01/2017;17;28.8;29.8;28.4;57;63;54;932.9;934.0;932.9;0.0;;;;;
12/01/2017;23;24.1;24.9;23.8;85;87;82;933.0;933.1;932.7;0.0;;;;;
12/01/2017;22;24.8;26.6;24.7;84;84;75;932.7;932.7;931.9;0.0;;;;;
12/01/2017;18;29.6;32.1;28.8;56;61;47;932.1;932.9;932.0;0.0;;;;;
12/01/2017;19;29.4;29.8;29.2;56;59;54;931.3;932.1;931.2;0.0;;;;;
12/01/2017;20;27.9;29.4;27.9;71;71;56;931.5;931.7;931.2;0.0;;;;;
12/01/2017;21;26.5;27.9;26.5;76;76;71;931.9;931.9;931.4;0.0;;;;;
13/01/2017;22;21.1;21.7;21.1;95;95;93;932.9;933.0;932.7;1.2;;;;;
13/01/2017;5;20.2;20.7;20.2;94;94;93;933.4;933.6;933.4;0.0;;;;;
13/01/2017;4;20.7;21.1;20.7;93;93;92;933.5;933.9;933.5;0.0;;;;;
13/01/2017;1;22.7;23.2;22.5;84;87;84;934.1;934.2;933.4;0.0;;;;;
