data,hora,temp_inst,umid_inst,pto_orvalho_inst,pressao,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
01/11/2017,11,18.8,76,14.5,936.9,0.9,245,4,304.4,0
01/11/2017,7,18.5,82,15.3,934.1,0.8,213,6,-2.78,0
01/11/2017,12,18.9,81,15.6,937.2,0.2,337,4.3,406.7,0
01/11/2017,13,18.7,80,15.2,937.9,0.8,213,4,398.7,0
01/11/2017,16,19.2,84,16.5,936.6,0.9,30,5.3,580.7,0
01/11/2017,14,18.4,85,15.7,937.8,1.1,218,3.8,788.2,0.4
01/11/2017,23,18.5,86,16.1,938.5,0.3,62,1.6,-3.31,0
01/11/2017,0,20.7,82,17.5,933.2,0.9,190,6.8,-3.25,0
01/11/2017,15,19,84,16.2,937.5,0.7,244,3.9,848.4,0
02/11/2017,5,16.8,87,14.6,938.5,0.1,272,1.4,-2.25,0
02/11/2017,4,17.1,86,14.8,938.7,0,78,1.7,-2.07,0
02/11/2017,22,21.2,61,13.4,938.8,0.4,62,2.8,-3.37,0
02/11/2017,6,16.8,84,14.1,938.2,0.1,9,1.7,-1.64,0
02/11/2017,1,18.3,84,15.6,939.2,0.3,347,2.4,-3.11,0
02/11/2017,14,24.6,41,10.6,940.7,1.8,234,4.7,3532,0
02/11/2017,7,16.4,84,13.7,938.6,0.1,61,1.2,-2.56,0
02/11/2017,23,20.4,66,13.7,939.5,0.1,112,2.8,-3.32,0
02/11/2017,18,24.7,43,11.2,937.9,0.7,225,3.4,907.4,0
02/11/2017,3,17.5,86,15.1,939,0.4,10,1.5,-2.84,0
02/11/2017,0,18.1,86,15.6,939,0,27,1.5,-3.22,0
02/11/2017,10,17.5,79,13.8,940.8,0.4,350,2.2,395.1,0
02/11/2017,2,18,85,15.4,939.2,0.2,53,2.6,-3.19,0
02/11/2017,16,26.2,36,9.8,938.9,1.5,315,6.9,2847,0
02/11/2017,17,25.5,41,11.2,938.2,0.9,170,3.5,1745,0
02/11/2017,8,15.9,85,13.4,939.2,0.1,225,1.5,-1.85,0
02/11/2017,9,16.4,81,13.2,940.3,0.4,197,2.1,80.58,0
02/11/2017,20,22.9,53,12.7,938.2,0.3,13,3,84.65,0
02/11/2017,19,23.7,49,12.2,937.9,0.4,342,3.4,393.9,0
02/11/2017,21,21.8,58,13.2,938.5,0.1,10,1.8,14.41,0
02/11/2017,11,18.8,69,12.9,941.4,1.1,100,4.2,1036,0
02/11/2017,12,21.2,58,12.6,941.3,1.9,235,4.5,1992,0
02/11/2017,15,25,39,10.2,939.8,1.6,316,4.7,3803,0
02/11/2017,13,22.9,48,11.4,941,1.5,263,5.3,3214,0.2
03/11/2017,14,24.7,51,13.7,938.3,2.3,344,6.7,2066,0
03/11/2017,15,26.1,50,14.8,937.3,2.6,348,6.6,1775,0
03/11/2017,22,22.5,62,14.9,935.4,2.2,31,6.2,-3.54,0
03/11/2017,23,20.2,72,15,936.1,0.6,55,4.8,-3.54,0
03/11/2017,6,15.1,94,14.2,938.6,0.2,76,1,-3.45,0
03/11/2017,3,15.5,89,13.8,939.4,0,87,0.7,-3.54,0
03/11/2017,1,17.1,83,14.1,940.3,0,28,1.1,-3.54,0
03/11/2017,12,21.8,68,15.6,940.2,1.5,356,4,1285,0
03/11/2017,17,25.3,49,13.9,936,3.5,22,9.4,1359,0
03/11/2017,16,26.1,47,13.8,936.4,2.3,352,7.6,1903,0
03/11/2017,18,25.6,49,14,935.6,3.3,315,9.4,1138,0
03/11/2017,7,15.8,92,14.5,938.9,0,75,1.1,-3.25,0
03/11/2017,8,16.4,89,14.5,939.4,0.2,70,1.3,-3.06,0
03/11/2017,19,25.4,50,14.1,935.4,2.5,20,7.1,1283,0
03/11/2017,9,16.7,88,14.7,939.8,0,9,1.6,48.98,0
03/11/2017,21,23.5,58,14.7,935.2,2.8,24,6.7,180.9,0
03/11/2017,11,19.1,78,15.1,940.4,0.5,280,2.5,732.8,0
03/11/2017,2,16.2,85,13.7,939.8,0.1,69,1,-3.54,0
03/11/2017,20,25,52,14.3,935.1,3.2,25,6.7,611.5,0
03/11/2017,10,17.9,84,15.2,940,0.5,316,1.8,297.1,0
03/11/2017,5,15.1,91,13.6,938.4,0.2,71,1.3,-3.51,0
03/11/2017,13,23.4,58,14.6,939.2,1.5,33,6,2372,0
03/11/2017,4,15.1,91,13.5,939,0,59,0.7,-3.53,0
03/11/2017,0,19.2,72,14,939.9,0,47,1.8,-3.17,0
04/11/2017,14,23.2,64,16.1,935.5,4.7,19,10.9,1757,0
04/11/2017,8,19.4,84,16.7,935.4,2.1,10,5.8,-1.37,0
04/11/2017,16,24.8,57,15.7,934.7,4.3,19,9.7,2189,0
04/11/2017,3,20.1,77,16,936.6,2,27,5.6,-3.54,0
04/11/2017,0,19.8,75,15.2,937.1,0.9,49,2.8,-3.54,0
04/11/2017,2,19.9,77,15.7,937.3,1.2,33,3.6,-3.54,0
04/11/2017,17,26.1,54,16,933.5,4.5,15,9.8,2103,0
04/11/2017,1,20,76,15.6,937.6,1.3,27,3.4,-3.54,0
04/11/2017,22,23.8,64,16.5,933.3,1.9,15,4.2,-3.46,0
04/11/2017,7,19.6,83,16.6,935.1,3,17,6.1,-3.21,0
04/11/2017,19,25.2,57,16.2,932.9,2.8,32,7.4,654.3,0
04/11/2017,9,19.2,86,16.8,936.7,2.2,339,5.6,61.5,0
04/11/2017,10,19.6,83,16.6,937.1,3.3,16,7.4,256.4,0
04/11/2017,4,19.8,79,16.1,935.9,3.7,23,7.9,-3.54,0
04/11/2017,13,21.4,74,16.5,936.3,4.4,17,10.5,1024,0
04/11/2017,18,25.6,55,16,933,3.4,28,9.1,1061,0
04/11/2017,12,21.4,75,16.8,936.8,4,24,10.5,933.8,0
04/11/2017,20,24.7,58,16,932.5,3.4,20,7.5,381.9,0
04/11/2017,5,19.6,82,16.3,935.8,2.8,22,7.9,-3.54,0
04/11/2017,11,20.4,77,16.3,937.1,4.1,22,10.7,540.6,0
04/11/2017,6,19.1,84,16.3,935.4,1.8,18,7.1,-3.51,0
04/11/2017,21,24,62,16.4,932.8,1.2,24,6.8,87.45,0
04/11/2017,23,22.9,68,16.6,934,1,25,3.4,-3.43,0
04/11/2017,15,23.8,61,15.9,935.3,3.9,17,9.8,1527,0
05/11/2017,23,20.2,92,18.8,935.5,0.2,265,2,-3.12,0
05/11/2017,17,21.3,84,18.5,933.5,3.4,324,12,229.5,2.4
05/11/2017,16,27.7,55,17.8,932.7,3.2,25,8.5,2865,0
05/11/2017,2,20.6,85,17.9,934.5,0.5,29,3.2,-3.52,0
05/11/2017,5,21.9,76,17.4,932.9,2.8,18,7.4,-3.53,0
05/11/2017,7,21.4,81,18,932.6,3.7,17,8.8,-3.31,0
05/11/2017,21,20.5,90,18.8,933.5,0.3,25,3.5,86.57,0
05/11/2017,11,22.5,77,18.1,935,2.8,22,9.3,520.5,0
05/11/2017,3,21,80,17.3,933.7,0.6,327,2.4,-3.42,0
05/11/2017,0,23.1,68,16.7,934.7,0.6,344,2.8,-3.45,0
05/11/2017,18,22.1,87,19.8,932.8,0.4,77,9.7,675.3,2.4
05/11/2017,8,21.2,82,18,933,3.7,24,8.3,-2.13,0
05/11/2017,19,22.7,84,19.9,933,0.2,28,2.2,660,0
05/11/2017,1,20.7,84,17.9,935.1,0,35,3.7,-3.33,0
05/11/2017,10,22.3,78,18.2,934.3,3.4,25,8.6,418.3,0
05/11/2017,9,21.7,80,18.1,933.5,4,19,9.8,164.6,0
05/11/2017,20,22.2,82,18.9,933.1,1.7,36,3.5,557.9,0
05/11/2017,4,21.3,76,17,933.3,0.5,334,3.3,-3.52,0
05/11/2017,15,29,52,18.1,933.9,2.8,323,8.7,3716,0
05/11/2017,14,27.4,58,18.3,934.5,3.4,1,7.7,2497,0.2
05/11/2017,13,25.2,67,18.7,934.5,3.3,22,7.9,1251,0
05/11/2017,12,23.5,72,18.2,934.9,2.5,18,8.8,890.7,0
05/11/2017,6,21.6,79,17.8,932.4,2.7,22,7.6,-3.28,0
05/11/2017,22,20.1,91,18.6,934.7,0.2,54,2,-3.4,0
06/11/2017,4,20,93,18.9,934.7,1.2,222,4.1,-1.76,0
06/11/2017,10,18.6,94,17.7,935.9,0.1,325,2,145.4,0.4
06/11/2017,22,18.7,90,17.1,934.8,0.6,358,3,-1.37,0
06/11/2017,16,21.7,84,18.9,935.4,0.5,58,2.7,960.3,0.2
06/11/2017,7,19,94,18.1,934.3,0.2,217,2,-1.96,0.2
06/11/2017,23,18.2,90,16.5,935.6,0.5,38,3.5,-0.79,0
06/11/2017,18,20.7,85,18.1,934.4,0.5,119,3.5,458.8,0
06/11/2017,2,19.8,95,18.9,935.9,0.2,231,1.2,-2.98,0
06/11/2017,21,19.2,91,17.8,934.2,0.3,11,2.7,66.41,0
06/11/2017,17,21.2,86,18.8,934.9,0.3,193,3,490.7,0
06/11/2017,8,18.8,94,17.8,934.7,0.5,182,3.1,-0.96,0.2
06/11/2017,0,20.2,94,19.2,935.7,0.3,51,1.3,-2.95,0.4
06/11/2017,9,18.8,94,17.8,935.3,0.1,29,3.1,51.19,0
06/11/2017,20,19.3,92,18,933.9,0.5,13,3.1,160.5,0.2
06/11/2017,3,19.9,94,19,935.2,0.1,246,2.3,-2.81,0
06/11/2017,19,19.4,92,18,934.1,0.9,190,3.1,176.8,0.8
06/11/2017,15,20.1,91,18.5,936.3,0.6,351,2.6,642.4,0.2
06/11/2017,11,18.7,94,17.7,936.8,0.5,231,2.6,268.3,0
06/11/2017,13,19.3,92,17.9,936.9,0.7,17,3.7,509.9,0
06/11/2017,5,19.8,93,18.7,933.9,0.1,286,4.1,-2.63,0
06/11/2017,12,19.8,93,18.7,936.9,0.1,269,2.7,417.2,1
06/11/2017,1,20.1,95,19.2,936.3,0,40,1.3,-2.77,0
06/11/2017,14,19.6,91,18.2,936.8,0.3,60,2.4,489,0
06/11/2017,6,19.5,94,18.5,934.2,0.2,218,2.9,-2.62,0
07/11/2017,7,15.7,91,14.3,934.9,0.1,35,2.3,-3.15,0
07/11/2017,19,22.5,63,15,934.7,1,323,3.1,757.7,0
07/11/2017,23,18.5,80,15,936.6,0.1,7,1.4,-2.62,0
07/11/2017,15,22.4,61,14.6,936.7,1.4,261,4.2,2031,0
07/11/2017,0,17.9,89,16.1,936.1,0.4,28,2.9,-2.71,0
07/11/2017,3,17.1,89,15.3,935.9,0.6,22,3,-2.51,0
07/11/2017,16,22.7,58,14,935.9,1,228,4.4,2120,0
07/11/2017,2,17.5,89,15.5,936.2,0.7,50,2.9,-2.92,0
07/11/2017,22,18.8,78,14.8,936,0.3,360,1.9,-2.56,0
07/11/2017,18,22.5,61,14.6,935.1,0.8,24,3,1234,0
07/11/2017,17,22,62,14.3,935.6,0.9,53,4.3,1185,0
07/11/2017,20,21.2,67,14.8,935,0.5,16,3,300.2,0
07/11/2017,5,16,88,14,935.1,0.4,26,3,-2.77,0
07/11/2017,13,19.7,69,13.8,937.5,1,274,4.8,1309,0
07/11/2017,1,17.6,90,16,936.6,0.3,27,2.8,-2.68,0
07/11/2017,10,16.9,84,14.2,936.6,0.8,262,4,404.6,0
07/11/2017,6,15.1,93,14,934.8,0.2,37,1.8,-3.53,0
07/11/2017,21,19.8,73,14.8,935.6,0.2,35,3.5,72.88,0
07/11/2017,4,16.8,89,14.9,935.6,0.7,46,3.2,-2.76,0
07/11/2017,11,18.5,77,14.5,936.9,0.4,155,4.2,950.6,0
07/11/2017,12,19.5,71,14.1,937.1,0.8,256,3.2,989.2,0
07/11/2017,9,16,88,14,936.1,0.3,246,3.9,107.4,0
07/11/2017,14,20.6,65,13.7,937.3,0.7,115,3.9,1329,0
07/11/2017,8,15.6,89,13.8,935.1,0.2,20,2.3,-2.51,0
08/11/2017,6,16.1,83,13.1,934.9,0,37,1.2,-2.78,0
08/11/2017,15,23.7,55,14.1,935.8,1,319,3.9,2291,0
08/11/2017,17,24.3,54,14.5,934.7,1.4,357,4.8,1042,0
08/11/2017,21,18.3,92,16.9,935.7,0,36,1,6.377,0
08/11/2017,22,18,93,16.9,936.3,0,23,1.2,-3.37,0.2
08/11/2017,23,18,94,17,936.8,0.1,33,0.9,-2.84,0.6
08/11/2017,18,23.7,57,14.7,934.4,1.3,292,3.4,479.6,0
08/11/2017,2,17.1,83,14.3,936.6,0,18,1.2,-1.47,0
08/11/2017,16,25,52,14.4,935,1.7,44,4.8,2618,0
08/11/2017,3,16.5,84,13.8,936,0,150,1.1,-2.84,0
08/11/2017,7,16,83,13.1,935.4,0.1,96,1.6,-2.33,0
08/11/2017,20,19,87,16.8,935.1,0,259,2.3,27.9,0.4
08/11/2017,8,15.9,85,13.4,935.9,0,65,1.6,-1.65,0
08/11/2017,19,22.8,63,15.4,934.4,0.7,238,3.2,133.6,0
08/11/2017,14,22.4,62,14.6,936.8,1.3,42,4.2,1589,0
08/11/2017,12,20,67,13.6,937.7,1.1,23,4.8,1575,0
08/11/2017,0,17.8,83,14.8,936.8,0.4,12,2.1,-2.82,0
08/11/2017,9,16.3,82,13.3,936.5,0.2,222,1.8,82.95,0
08/11/2017,10,16.9,81,13.6,937.3,0.4,232,1.9,224.9,0
08/11/2017,11,18.4,74,13.6,937.6,0.6,283,2.5,765.2,0
08/11/2017,4,16.2,86,13.8,935.1,0,74,1.1,-3.1,0
08/11/2017,1,17.5,84,14.7,937.1,0.1,343,1.9,-2.67,0
08/11/2017,5,16.1,84,13.4,934.7,0.1,195,1.2,-1.72,0
08/11/2017,13,21.3,65,14.5,937.2,1.3,349,3,1588,0
09/11/2017,6,16.8,95,16,935.4,0.2,11,1.6,-2.16,1.8
09/11/2017,20,18.9,93,17.7,934.7,0,323,1.8,126.4,0.8
09/11/2017,7,16.6,95,15.9,935.6,0,54,1.1,-2.06,1
09/11/2017,17,20.9,81,17.5,935,1.6,29,4.3,1322,0
09/11/2017,23,18.8,95,17.9,935,0.1,64,1.2,-2.76,0
09/11/2017,19,19.3,90,17.6,934.8,0.4,67,2.1,354,2.6
09/11/2017,21,18.7,93,17.7,934.6,0,237,1.1,25.55,0
09/11/2017,8,17.2,96,16.5,935.8,0.7,39,1.5,0.004,0.4
09/11/2017,22,18.6,95,17.8,934.8,0,113,0.7,-3.15,0
09/11/2017,9,17.9,94,16.9,936.1,2.5,25,4.7,145.7,0
09/11/2017,2,17.9,94,17,936.6,0,134,0.9,-1.88,0
09/11/2017,0,17.8,94,16.8,936.5,0.2,325,1.7,-2.6,0
09/11/2017,15,19.2,90,17.6,936.3,1.3,311,4.3,863.3,2
09/11/2017,12,19.6,85,17,937.1,1.2,350,4.8,600.3,0
09/11/2017,3,17.9,95,17.1,936.4,0,119,0.8,-1.62,0
09/11/2017,4,18,95,17.1,936.1,0,104,0.8,-2.18,0
09/11/2017,11,18.7,89,16.8,937,2.1,22,4.8,396.2,0
09/11/2017,10,18.2,92,16.8,936.5,2.4,24,5.5,315.7,0.2
09/11/2017,5,17.9,95,17,935.6,0.1,167,0.8,-3.12,0
09/11/2017,1,17.8,95,16.9,936.8,0,144,1.7,-3.33,0
09/11/2017,18,20.5,85,17.9,934.7,1.1,11,3.5,740.4,0
09/11/2017,13,19.7,88,17.6,937.1,1.2,315,4.4,696.9,0
09/11/2017,14,19.3,91,17.8,936.6,1.8,13,4.1,923.8,2
09/11/2017,16,20.9,87,18.6,935.6,1.1,29,3.6,948.5,0
10/11/2017,6,18.8,96,18,934.1,0,135,0.2,-2.14,0
10/11/2017,8,18.7,96,18,934.4,0.1,331,1.3,-1.67,0
10/11/2017,18,24.8,66,17.9,930.6,2.9,358,6.5,795,0
10/11/2017,5,18.8,96,18.1,934,0,49,0.4,-1.89,0
10/11/2017,17,25,65,17.8,931.3,2.7,17,6.5,1216,0
10/11/2017,12,21.6,78,17.7,935.3,1.6,350,3.7,931.5,0
10/11/2017,7,18.7,96,18,934.3,0,84,1,-2.55,0
10/11/2017,19,24.1,67,17.7,929.9,3.3,17,7.2,765.8,0
10/11/2017,11,20.9,84,18,935.3,1.8,35,3.7,806.1,0
10/11/2017,9,19.1,95,18.3,934.6,0.1,39,1,98.14,0
10/11/2017,20,23.8,70,18.1,930,2.8,22,7.1,472.7,0
10/11/2017,10,19.8,91,18.2,935.2,0.6,22,2.3,356.5,0
10/11/2017,21,22.8,74,17.9,930.5,2.6,12,8.3,141.2,0
10/11/2017,1,18.8,95,18,935.7,0,220,0.5,-1.65,0
10/11/2017,23,21.6,78,17.6,931.5,2.5,17,6.9,-3.53,0
10/11/2017,4,18.9,96,18.2,934.4,0,78,0.5,-1.92,0
10/11/2017,14,23.1,75,18.4,934,2,353,5.7,982.5,0
10/11/2017,2,18.7,95,18,935.3,0,320,0.7,-1.53,0
10/11/2017,13,21.7,79,17.9,934.8,1.8,20,5.1,771.1,0
10/11/2017,22,21.7,79,18,930.8,2.4,19,5.6,-3.25,0
10/11/2017,0,18.7,95,17.9,935.4,0,58,1,-1.54,0
10/11/2017,16,24.8,67,18.2,932.3,2,359,6.5,1309,0
10/11/2017,15,24.8,67,18.3,933.3,2.5,33,7.9,1664,0
10/11/2017,3,18.9,96,18.2,934.8,0,259,1.1,-1.19,0
11/11/2017,11,20.3,89,18.4,930.4,3.3,18,6.5,323.3,0
11/11/2017,19,22.7,83,19.7,927.3,1.9,14,5.9,559.3,0
11/11/2017,10,20.2,89,18.3,930.2,2.9,23,5.7,163.8,0
11/11/2017,7,19.8,87,17.5,929.2,2.6,22,7.3,-1.1,0
11/11/2017,21,22,86,19.5,927.6,1.8,18,5.3,93.38,0
11/11/2017,0,20.9,80,17.3,931.8,3.3,28,7.2,-2.99,0
11/11/2017,22,21.7,88,19.6,928.6,0.9,13,4.1,-3.06,0
11/11/2017,18,22,85,19.4,927.5,3.1,19,7,786.1,0
11/11/2017,16,22.7,81,19.3,928.1,2.2,22,6.3,1048,0
11/11/2017,1,20.5,81,17,931.6,2.8,29,7.3,-3.29,0
11/11/2017,17,22.5,84,19.6,927.7,1.9,37,5.5,784.1,0
11/11/2017,2,20.3,82,17.1,931.3,2.8,14,6.9,-3.34,0
11/11/2017,8,19.7,88,17.7,929.3,2.7,16,6.6,-0.86,0
11/11/2017,20,22.6,83,19.6,927.2,2.4,8,5.2,596.5,0
11/11/2017,3,20,82,16.8,930.6,2.6,22,6.4,-3.1,0
11/11/2017,23,21.6,89,19.6,929.2,0.2,57,3,-2.44,0
11/11/2017,9,20.1,88,17.9,929.9,3.1,25,5.6,89.71,0
11/11/2017,13,20.8,90,19.1,930,2.4,17,6.2,488.9,0.4
11/11/2017,4,19.7,83,16.8,929.8,2.8,28,6.4,-3.18,0
11/11/2017,5,19.6,85,17.1,929.4,3.2,16,6.6,-3.15,0
11/11/2017,12,20.4,90,18.8,930.3,2,14,6.5,354.3,0.6
11/11/2017,15,22.4,84,19.6,929,2.6,9,6.2,1075,0.2
11/11/2017,14,20.7,91,19.3,929.8,1.4,6,6,508.8,1.4
11/11/2017,6,19.8,86,17.4,929.1,3.4,26,7.3,-2.54,0
12/11/2017,7,17.6,94,16.7,928.3,0.5,232,2.1,-3.11,0.4
12/11/2017,0,21.2,91,19.7,929.8,0.2,232,1.9,-2.28,0
12/11/2017,16,26.8,56,17.4,927.6,1.1,344,6.3,3274,0
12/11/2017,18,30.4,39,14.9,926.2,3,256,8,2640,0
12/11/2017,15,25.2,66,18.4,928.6,2.4,286,4.8,2771,0.2
12/11/2017,23,21.4,81,18,929.3,0,65,1.3,-3.54,0
12/11/2017,2,18.9,93,17.7,929.8,0.2,45,2.3,-2.26,0
12/11/2017,8,17.5,95,16.6,928.5,0,163,2,-0.68,1
12/11/2017,17,29.1,49,17.2,926.7,1.7,250,5.8,2768,0
12/11/2017,9,17.8,95,17,928.9,0.1,138,1.6,43.34,0.4
12/11/2017,20,29.1,39,13.5,926.4,1.9,234,8.1,955.9,0
12/11/2017,22,22.7,74,17.8,928.2,0.1,72,1.1,-3.48,0
12/11/2017,4,18.1,94,17.2,928.4,0,34,1.2,-1.6,0
12/11/2017,21,25.4,64,18,927.3,0.1,56,5.3,278.1,0
12/11/2017,1,19.3,93,18.1,930,0.7,118,6.6,-2.92,4.8
12/11/2017,10,18.6,93,17.5,929.3,0.2,125,1,310,0
12/11/2017,5,18,94,16.9,928.1,0,249,1.1,0.121,0.2
12/11/2017,11,19.5,85,17,929.7,0.5,301,2.5,1018,0
12/11/2017,12,20.7,82,17.5,929.8,0.4,269,3.1,1128,0
12/11/2017,6,17.7,94,16.7,928.1,0.6,208,2.2,-2.07,0.2
12/11/2017,3,18.3,93,17.2,929,0.2,36,1.9,-1.09,0
12/11/2017,13,20.6,85,17.9,930.1,1.3,218,3.6,656.8,0
12/11/2017,14,21.7,80,18,929.6,0.5,253,3.6,1257,0
12/11/2017,19,30.7,34,13.1,926.1,3.4,253,8.8,1524,0
13/11/2017,16,29.9,37,13.5,931.2,1.8,297,6.1,3498,0
13/11/2017,8,18.4,95,17.7,930.8,0,281,0.6,1.081,0
13/11/2017,17,30.6,34,12.9,930.7,2.1,214,5.9,3546,0
13/11/2017,7,18,96,17.3,930.3,0,265,1,-2.29,0
13/11/2017,20,28.8,32,10.4,930.5,1.1,31,3.7,1044,0
13/11/2017,10,20.2,89,18.4,932.3,0.9,236,3,361.2,0
13/11/2017,22,22.2,53,12,931.4,0.3,62,1.4,-3.5,0
13/11/2017,2,18.6,93,17.5,930.3,0,96,1.3,-3.53,0
13/11/2017,18,30.2,31,11.1,930.4,1.9,231,5.7,2749,0
13/11/2017,0,19.9,87,17.7,930.1,0,206,0.7,-3.54,0
13/11/2017,9,18.9,94,18,931.6,0,288,0.8,83.09,0
13/11/2017,3,17.9,95,17,930,0,189,0.4,-3.52,0
13/11/2017,19,30.2,32,11.5,930.2,1.3,28,5.9,1925,0
13/11/2017,21,24.4,45,11.6,930.8,0.2,53,3.3,238.1,0
13/11/2017,23,20.8,59,12.4,932.1,0.1,99,1.3,-3.54,0
13/11/2017,11,22.3,76,17.8,932.7,0.9,7,3.1,1402,0
13/11/2017,4,17.5,95,16.7,929.8,0,151,1,-3.53,0
13/11/2017,5,17.7,96,17,929.5,0.1,274,1.8,-3.54,0
13/11/2017,1,19.4,90,17.7,930.5,0.4,176,1.4,-3.54,0
13/11/2017,14,28.5,46,15.9,932.4,1.3,308,6,3428,0
13/11/2017,15,28.9,41,14.4,931.8,2.6,227,5,3743,0
13/11/2017,13,26.8,49,15.1,932.7,1.1,41,4.7,3045,0
13/11/2017,12,24.2,66,17.4,932.9,0.8,321,3.7,2802,0
13/11/2017,6,17.6,96,17,930,0,213,2.6,-3.52,0
14/11/2017,15,25.8,50,14.6,935.9,1.4,354,5.3,1941,0
14/11/2017,8,15.6,91,14.1,935.2,0.1,113,0.6,-1.62,0
14/11/2017,9,16.3,87,14.2,936,0,73,0.8,137.6,0
14/11/2017,20,27.5,49,15.8,933.9,0.9,31,4,808,0
14/11/2017,21,24.5,61,16.5,934.3,0.3,344,2.9,221.3,0
14/11/2017,7,16.2,89,14.4,934.6,0,200,1.1,-2.77,0
14/11/2017,6,16.1,90,14.4,934.2,0.1,27,1.8,-3.48,0
14/11/2017,22,22,70,16.3,935,0.1,39,1.4,-3.4,0
14/11/2017,16,27,47,14.7,935,2.3,22,5.8,3003,0
14/11/2017,17,28.6,41,14.2,934,1.5,76,4.6,2914,0
14/11/2017,2,18.6,78,14.7,934,0.7,104,3.6,-3.54,0
14/11/2017,3,16.9,85,14.4,934.3,0.2,197,1.9,-3.54,0
14/11/2017,19,29.6,42,15.5,933.3,0.9,325,3,1329,0
14/11/2017,0,19,67,12.7,932.9,0,269,0.7,-3.54,0
14/11/2017,10,18.2,80,14.7,936.5,0.2,230,1.4,630.1,0
14/11/2017,4,17,86,14.5,933.9,0.7,219,3.5,-3.54,0
14/11/2017,11,21,67,14.7,936.8,0.5,344,3,1889,0
14/11/2017,12,23,60,15,937.1,1.1,80,4,2407,0
14/11/2017,23,21.2,73,16.1,935.6,0.7,57,1.6,-3.54,0
14/11/2017,1,18.4,77,14.4,933.6,0,50,1.4,-3.54,0
14/11/2017,5,16.2,87,14.1,934,0.3,47,2.2,-3.54,0
14/11/2017,13,24.4,54,14.4,936.9,1.9,332,4.8,2666,0
14/11/2017,14,25.4,51,14.7,936.5,2,359,4.7,1802,0
14/11/2017,18,28.2,42,14.2,933.6,1.1,22,4.6,1654,0
15/11/2017,18,29.3,35,12.1,934.3,2.9,18,6.9,2443,0
15/11/2017,3,19,80,15.4,936.6,0,24,1.8,-3.23,0
15/11/2017,16,28.7,42,14.5,935.8,4,12,8,2935,0
15/11/2017,15,27.8,44,14.5,936.5,2.9,18,7.4,3274,0
15/11/2017,7,17,85,14.4,936.4,0,130,1.4,-3.37,0
15/11/2017,2,19.5,79,15.8,936.7,0,100,1,-3.31,0
15/11/2017,10,19.3,75,14.7,937.8,0.5,218,1.7,544.5,0
15/11/2017,21,25.4,46,13,934.9,1,28,6,264.1,0
15/11/2017,17,28.9,40,14,934.9,2.7,30,7.7,3447,0
15/11/2017,19,29.3,34,11.8,934.2,2.5,15,6.8,1861,0
15/11/2017,20,28.1,38,12.3,934.4,3,25,6.5,1066,0
15/11/2017,22,22.9,54,13.2,935.5,0.5,51,2.8,-3.53,0
15/11/2017,8,16.8,84,14.1,936.8,0.1,102,1,-1.62,0
15/11/2017,0,20.5,74,15.7,936.1,0.5,53,1.6,-3.54,0
15/11/2017,11,21,73,15.9,938,0.5,291,2.5,1028,0
15/11/2017,4,18.3,82,15.1,936.3,0,114,0.6,-3.42,0
15/11/2017,5,16.6,88,14.6,936.1,0,38,0.6,-3.54,0
15/11/2017,14,27,48,15.1,937.1,2.9,47,7.3,2634,0
15/11/2017,1,19.8,77,15.7,936.6,0,349,1.5,-3.52,0
15/11/2017,12,23.3,64,16.1,938,2.3,290,5.2,2075,0
15/11/2017,13,26.2,52,15.6,937.6,2.3,353,6.8,2314,0
15/11/2017,23,23.1,58,14.3,936.4,1,18,3.8,-3.54,0
15/11/2017,6,17.4,84,14.6,936.2,0.1,64,0.8,-2.22,0
15/11/2017,9,17.5,82,14.3,937.4,0,237,1.1,160.5,0
16/11/2017,15,28.2,48,16.1,936.8,3.1,334,8.5,3667,0
16/11/2017,0,22.4,70,16.5,937.2,1.6,26,6.2,-3.54,0
16/11/2017,7,19.3,79,15.6,936.5,3.5,18,6.6,-2.78,0
16/11/2017,18,29.4,40,14.4,933.9,2.5,30,8.5,2714,0
16/11/2017,3,20.4,80,16.8,937.4,1.9,350,5.4,-3.39,0
16/11/2017,19,29.4,40,14.3,932.9,2.7,19,6.2,1921,0
16/11/2017,21,26.5,50,15.2,933.2,1.9,33,5.5,261.7,0
16/11/2017,2,20.6,79,16.8,937.4,1.9,15,6.3,-3.54,0
16/11/2017,6,19.5,79,15.7,936.4,2.7,21,7,-3.26,0
16/11/2017,16,29.4,42,15.1,935.9,2.6,352,8.1,3611,0
16/11/2017,14,26.3,51,15.4,937.7,3.5,326,7.6,3324,0
16/11/2017,10,20.2,75,15.7,938.2,3.1,24,7.4,477.1,0
16/11/2017,17,30.1,42,15.7,934.8,2.7,346,7.9,3361,0
16/11/2017,8,19.3,78,15.4,937,2.7,21,6.8,-0.65,0
16/11/2017,9,19.3,79,15.6,937.6,3.6,28,6.8,109.8,0
16/11/2017,20,28.7,42,14.5,932.8,2.1,25,6.1,1043,0
16/11/2017,22,25.1,54,15.1,933.5,1.4,32,4.4,-3.47,0
16/11/2017,4,19.8,81,16.4,936.8,1.2,27,5.3,-3.22,0
16/11/2017,23,24.6,56,15.2,934,1.7,15,4.4,-3.54,0
16/11/2017,13,24,61,15.9,938.3,3.4,338,8.6,2237,0
16/11/2017,12,21.9,67,15.6,938.7,3,338,7.5,1098,0
